Recency,Frequency,Price_Sum,Price_Mean,Spend_90,Spend_90_flag,Labels,KNN_Predict_Prob,SVC_Predict_Prob,AB_Predict_Prob,RF_Predict_Prob,DT_Predict_Prob
-59.0,99,22.564343434343428,2233.8699999999994,2796.7300000000005,1.0,1,0.875,0.8548555387197324,0.9998594748493654,0.8507004356590545,0.7915036303770829
-221.0,19,11.553684210526315,219.51999999999998,0.0,0.0,3,0.25,0.33488207744580023,1.3633783688522702e-11,0.1726727202446917,0.14145267138911025
-120.0,42,8.885714285714286,373.2,320.11999999999995,1.0,2,0.5,0.47262307877652654,0.9986804447237504,0.643100914383953,0.37042494017279204
-152.0,40,6.2604999999999995,250.42,30.119999999999997,1.0,1,0.625,0.4001608432038491,0.9996228589470881,0.6263805799196437,0.44985339676866704
-19.0,170,4.519176470588238,768.2600000000003,347.1699999999999,1.0,1,0.875,0.7196397356776972,0.9998447014107378,0.8475475471586827,0.8700762615173852
-74.0,34,18.327058823529416,623.1200000000001,535.0799999999999,1.0,2,0.625,0.5955924268681045,0.9946221669731112,0.6865162064956302,0.4146850918139269
-73.0,90,8.833111111111116,794.9800000000005,815.4799999999999,1.0,1,0.75,0.6697596213920458,0.9998246882162015,0.8280643065409359,0.6944414758628104
-221.0,24,16.666250000000005,399.9900000000001,0.0,0.0,3,0.125,0.4011992279477209,1.3633783688522702e-11,0.1726727202446917,0.1533512984271213
-22.0,28,13.060714285714285,365.7,178.48000000000002,1.0,1,1.0,0.5364976419822499,0.9996273758526448,0.6595502839622945,0.5737959399660644
-82.0,13,13.641538461538463,177.34000000000003,0.0,0.0,4,0.125,0.40821128597663675,1.6476327743643562e-13,0.17683731164893962,0.14625775503267174
-25.0,19,11.255263157894737,213.85,0.0,0.0,4,0.5,0.46797949353474266,1.689338142229438e-13,0.19078164709332154,0.1933598213939605
-119.0,66,8.06090909090909,532.02,140.42000000000002,1.0,1,0.75,0.5432938239801977,0.9990940820633325,0.6902748165036696,0.5725835742014698
-161.0,19,13.538421052631577,257.22999999999996,0.0,0.0,0,0.375,0.38771502622829845,8.4162496725728e-08,0.41345274202660964,0.5155226261146247
-60.0,65,15.603846153846154,1014.25,609.77,1.0,2,0.875,0.7244809742851931,0.9962610643215355,0.8252834174358245,0.5359377395073983
-8.0,50,114.3672,5718.36,2074.0,1.0,1,0.875,0.7654353144129155,0.9924390351443365,0.8350034874775076,0.8677196173273461
-4.0,70,18.933714285714288,1325.3600000000001,670.3199999999999,1.0,1,0.75,0.8084547295905397,0.9929673774426894,0.8444044418254606,0.7422265453460133
-8.0,12,251.81416666666667,3021.77,0.0,0.0,2,0.5,0.823455046603645,0.8085590405578932,0.7450893774910807,0.5490265134957243
-82.0,86,9.422674418604652,810.3500000000001,1306.67,1.0,1,0.875,0.6668337880938634,0.9998068798525357,0.8213450596260171,0.6772630910385685
-15.0,93,8.42763440860215,783.77,791.3899999999998,1.0,1,0.75,0.7048285536552924,0.9929533281468893,0.8453199146724897,0.7534258922724548
-31.0,42,15.21547619047619,639.05,302.57,1.0,1,0.75,0.6371713385840262,0.9997528548602704,0.7150659558397333,0.6153381594134709
-96.0,93,7.363978494623655,684.8499999999999,125.64999999999999,1.0,2,0.625,0.6238506121321759,0.996400040401333,0.7818328659742886,0.548000011036625
-124.0,66,5.375757575757574,354.7999999999999,0.0,0.0,0,0.5,0.47146899069610393,2.3904997637974658e-06,0.5058911308359014,0.6798654482260781
-7.0,14,18.528571428571432,259.40000000000003,260.0400000000001,1.0,1,0.875,0.5,0.9829378195066104,0.6595502839622945,0.547397526629457
-14.0,48,17.731041666666677,851.0900000000005,1746.4299999999998,1.0,1,0.875,0.7083660222109869,0.9904231321659145,0.8175208747280052,0.6598864912756521
-29.0,5,50.42,252.1,0.0,0.0,4,0.5,0.46221591652413374,1.4126690838649564e-13,0.19078164709332154,0.16708350179753076
-84.0,33,24.359393939393936,803.8599999999999,866.36,1.0,1,0.75,0.6469796124422367,0.9997759554700593,0.7450805097951881,0.5418286604166592
-165.0,23,15.069565217391307,346.6000000000001,0.0,0.0,0,0.0,0.42076281809173977,8.4162496725728e-08,0.41345274202660964,0.5267499308671398
-114.0,38,18.90842105263157,718.5199999999998,1090.82,1.0,1,1.0,0.5999763472249419,0.9991926637407453,0.7011774257111199,0.515853428080177
-165.0,38,16.795789473684206,638.2399999999998,456.84000000000003,1.0,2,0.625,0.535239152131932,0.9995097165069964,0.6353000652335203,0.327965420403227
-54.0,109,15.727247706422025,1714.2700000000007,993.0600000000002,1.0,2,0.875,0.834316574674166,0.9972240748548608,0.8527749484192575,0.6916375287143286
-23.0,56,16.660178571428577,932.9700000000004,0.0,0.0,4,0.625,0.7252751925183993,3.931535858023313e-12,0.31921773526152414,0.29850774249838263
-73.0,49,7.74795918367347,379.65000000000003,0.0,0.0,4,0.375,0.5128507585722892,1.407935087954131e-12,0.2133393719521813,0.21549311515874014
-110.0,9,16.926666666666662,152.33999999999997,229.79999999999998,1.0,1,0.5,0.3764444261870308,0.9986936525146776,0.6036794336486413,0.4103060062785519
-88.0,36,19.87777777777778,715.6,1705.8699999999997,1.0,1,0.625,0.6173478738828575,0.9997726484315956,0.7439189720603646,0.5401691090235725
-106.0,108,14.35972222222223,1550.8500000000008,0.0,0.0,0,0.625,0.796648189573172,8.843976804631181e-05,0.6293093842992679,0.8279412015568981
-91.0,40,12.8565,514.26,364.82,1.0,2,0.5,0.5471979881410455,0.9947228928634174,0.6950887057342172,0.4050495777928845
-88.0,13,14.574615384615385,189.47,0.0,0.0,4,0.125,0.4087043472903473,1.6476327743643562e-13,0.17683731164893962,0.14314681941717056
-196.0,8,8.006250000000001,64.05000000000001,20.599999999999998,1.0,2,0.375,0.28667434317495366,0.9990824068504911,0.5838157740940004,0.21194035644644618
-58.0,87,3.5059770114942506,305.0199999999998,0.0,0.0,4,0.5,0.5074620960280376,1.4155977517613386e-12,0.23530808277054915,0.3010721527167798
-22.0,353,13.781784702549569,4864.9699999999975,1351.1,1.0,1,0.875,0.8158339756639789,0.9998867470732341,0.8666115421527038,0.9920538365980298
-58.0,3,16.05,48.150000000000006,170.39999999999998,1.0,2,0.5,0.36710005413353514,0.9918369082439878,0.6542662843574409,0.32335002782315736
-210.0,16,-4.466249999999999,-71.45999999999998,0.0,0.0,3,0.125,0.2356470562885731,7.246932712670617e-12,0.1726727202446917,0.13612545449323657
-60.0,25,19.472800000000003,486.82000000000005,0.0,0.0,4,0.625,0.5523933320298665,2.4589631216407e-13,0.18255848843497044,0.18801924037029746
-60.0,16,14.537500000000003,232.60000000000005,0.0,0.0,4,0.5,0.4480222155460003,2.4654530219714575e-13,0.18255848843497044,0.16546097590519224
-245.0,91,9.576703296703299,871.4800000000002,1330.8299999999988,1.0,1,0.375,0.5722543791629924,0.9996544712029469,0.7557275939829161,0.514436999930435
-64.0,13,15.650769230769232,203.46,624.37,1.0,1,0.5,0.4315180296670315,0.9995975425813118,0.6513397044896155,0.47618756426335457
-96.0,3,19.833333333333332,59.5,0.0,0.0,4,0.375,0.3457797729400152,1.3512523134925743e-13,0.17666501760021208,0.12275441569101732
-194.0,31,2.0719354838709685,64.23000000000002,0.0,0.0,0,0.25,0.29615271550937095,1.5190900771240636e-07,0.41504307689186265,0.49839482038619753
-91.0,8,9.0,72.0,0.0,0.0,4,0.375,0.35890681101830796,1.3472418282160481e-13,0.17658045852971363,0.1321828284391817
-112.0,34,25.00382352941178,850.1300000000005,616.74,1.0,1,0.625,0.6407467742647749,0.9992618049919514,0.7086603798570752,0.5151021324819632
-234.0,4,-8.0,-32.0,0.0,0.0,3,0.5,0.23454700364949294,6.041339320233789e-12,0.1726727202446917,0.11186601406442064
-9.0,458,95.64847161572058,43807.00000000003,18846.100000000006,1.0,1,1.0,0.7938031558157764,0.9948515422800996,0.8670868870632675,0.9999998552579031
-7.0,64,27.61046875,1767.07,737.0600000000001,1.0,1,0.875,0.8470424957649483,0.9935416295905305,0.8498310508068994,0.7478624881382417
-64.0,14,22.041428571428572,308.58,0.0,0.0,4,0.25,0.4735777402146288,2.46494432122689e-13,0.17800069306215513,0.16209253143757021
-1.0,179,9.224916201117313,1651.259999999999,613.8599999999999,1.0,1,1.0,0.8613360489265054,0.9946367558823478,0.8655779567568554,0.9087400298937255
-227.0,1,99.5,99.5,0.0,0.0,3,0.125,0.2525188819848265,7.719295030845559e-12,0.1726727202446917,0.10900442160058695
-53.0,21,24.889523809523812,522.6800000000001,189.17999999999998,1.0,1,0.75,0.5679899752016865,0.9996211488820307,0.6607717272749254,0.5284619630773776
-211.0,20,16.539499999999997,330.78999999999996,0.0,0.0,3,0.0,0.3809605884159703,1.3633783688522702e-11,0.1726727202446917,0.1516595313519761
-176.0,48,16.80020833333334,806.4100000000004,0.0,0.0,0,0.375,0.586788099824047,5.798092120401383e-06,0.5590993493494423,0.6064771177428482
-180.0,51,5.8211764705882345,296.87999999999994,0.0,0.0,0,0.375,0.40262356037928143,2.12400611486246e-06,0.4902870160200429,0.580180952628041
-9.0,175,16.45640000000001,2879.8700000000017,3369.24,1.0,1,1.0,0.8809183987065612,0.9944848704519014,0.8659776319665069,0.9258761940286901
-127.0,13,19.38923076923077,252.06000000000003,0.0,0.0,0,0.375,0.40536766545644615,8.279573118443628e-08,0.41345274202660964,0.5377582149412794
-155.0,10,22.883999999999997,228.83999999999997,0.0,0.0,0,0.375,0.3747993927872371,8.190464464073608e-08,0.41345274202660964,0.4957636857721481
-190.0,108,9.7587037037037,1053.9399999999996,0.0,0.0,0,0.125,0.665141070634951,1.0433885216638726e-05,0.5861497793502474,0.7429911420983425
-178.0,21,6.584761904761905,138.28,0.0,0.0,0,0.25,0.3340239400368938,1.1942197244214027e-07,0.41345274202660964,0.49469984634015385
-37.0,72,13.100555555555555,943.24,489.0200000000001,1.0,1,1.0,0.7245754279278847,0.9998208317886169,0.8377081917905427,0.6971098610430381
-155.0,12,25.545833333333334,306.55,0.0,0.0,0,0.25,0.4048908137427069,8.258725092240466e-08,0.41345274202660964,0.5054928116761853
-114.0,20,16.936999999999998,338.73999999999995,702.9399999999999,1.0,1,0.5,0.45301137059374075,0.9987927733594071,0.6036794336486413,0.4454154335642101
-25.0,43,18.602325581395345,799.8999999999999,0.0,0.0,4,0.5,0.6859997777662855,2.2460750589790613e-12,0.2813441351411081,0.26227859577919277
-29.0,86,27.548372093023264,2369.1600000000008,0.0,0.0,4,0.625,0.8648867324030729,2.7263083370702956e-12,0.348023347111507,0.44693502069174046
-126.0,6,33.30833333333334,199.85000000000002,0.0,0.0,0,0.125,0.37819547197651476,7.971876397233187e-08,0.41496042364305497,0.5153550707625977
-78.0,99,18.465656565656566,1828.1000000000001,-18.289999999999992,1.0,2,0.875,0.8305871532695993,0.9971303586163073,0.8399069712114212,0.6501664256669244
-9.0,23,12.725217391304351,292.68000000000006,786.9799999999998,1.0,1,0.625,0.5144976314202797,0.9832537065491794,0.6595502839622945,0.5712120612364676
-16.0,50,15.940399999999995,797.0199999999998,219.11999999999998,1.0,1,0.5,0.693869503015772,0.9904231321659145,0.8210504894464955,0.6596877781017746
-44.0,43,17.502325581395343,752.5999999999998,0.0,0.0,4,0.625,0.660287402014531,2.2460750589790613e-12,0.27874342678846736,0.2436127934462052
-128.0,38,16.06815789473684,610.5899999999999,0.0,0.0,0,0.125,0.5533060941987149,1.638983168210247e-06,0.4584870975826491,0.6225229919433364
-84.0,109,12.252752293577977,1335.5499999999995,1430.6299999999997,1.0,1,0.75,0.7806996136133564,0.9998428223160014,0.8338394826000348,0.7508300952466845
-169.0,79,4.425696202531645,349.63,374.3699999999999,1.0,1,0.5,0.4407498373927035,0.9995903424859032,0.674309905631057,0.5384399217522968
-109.0,30,11.319999999999999,339.59999999999997,0.0,0.0,0,0.375,0.4624450022781929,3.2994313623121513e-06,0.44046364623382894,0.6079532994866934
-149.0,23,15.25,350.75,0.0,0.0,0,0.5,0.43388476561498945,8.4162496725728e-08,0.41345274202660964,0.5453157581846428
-92.0,21,17.191904761904762,361.03000000000003,305.30000000000007,1.0,2,0.625,0.4785435067515463,0.9924523617318396,0.6499194699571739,0.3477835098885202
-71.0,266,9.850075187969933,2620.120000000002,482.2999999999999,1.0,1,0.75,0.8765278618743734,0.9998678624567312,0.8481838500695049,0.9580647428301388
-16.0,31,29.376451612903217,910.6699999999997,429.47999999999996,1.0,1,0.625,0.7140647232710852,0.9877198679560721,0.7415480561881577,0.6187109690390062
-4.0,72,16.060555555555553,1156.36,0.0,0.0,2,0.375,0.7842754269081792,0.8705084499487222,0.8383948005308143,0.6249737605354077
-60.0,26,11.213076923076922,291.53999999999996,0.0,0.0,4,0.5,0.47742058988962754,2.4516649765819353e-13,0.18255848843497044,0.18289842072064014
-282.0,1,79.6,79.6,0.0,0.0,3,0.125,0.22216924156078652,7.719295030845559e-12,0.1726727202446917,0.08724991720374856
-4.0,28,33.86607142857142,948.2499999999998,0.0,0.0,2,0.375,0.7280405408206754,0.8012895489666172,0.7370626704611349,0.4969956330363771
-49.0,19,69.29631578947368,1316.6299999999999,330.63000000000005,1.0,2,0.5,0.7618764303452014,0.9946016609200169,0.7403258092768872,0.439938770755634
-197.0,9,32.91666666666666,296.24999999999994,0.0,0.0,3,0.375,0.36861349344709343,1.136567934970772e-11,0.1726727202446917,0.1430209117840086
-33.0,76,15.608947368421056,1186.2800000000002,0.0,0.0,4,0.625,0.7754172931214841,2.547172358548197e-12,0.3392544048100774,0.34818406143088604
-196.0,35,21.178857142857144,741.26,0.0,0.0,3,0.625,0.5448436230282728,1.9360739743561417e-11,0.2480845269989684,0.19859937192349209
-60.0,12,23.55,282.6,0.0,0.0,4,0.125,0.46447537894475555,2.021960931817149e-13,0.18255848843497044,0.16075189189813013
-2.0,91,32.66296703296701,2972.329999999998,2172.7900000000004,1.0,1,0.875,0.87042695788362,0.9944848704519014,0.8599205390483656,0.8446404350456677
-110.0,95,24.752842105263163,2351.5200000000004,839.0299999999999,1.0,1,0.75,0.8381120943909128,0.9994957604725492,0.7932125421820905,0.7475494102905234
-165.0,28,4.824642857142857,135.09,151.7,1.0,2,0.375,0.3433456014589494,0.9992188509083441,0.5838157740940004,0.28056673155849715
-88.0,32,15.365937499999998,491.7099999999999,578.94,1.0,2,0.625,0.5373591295559728,0.9931009774098186,0.6578999095645983,0.38665179007336853
-113.0,14,3.045183153257572e-15,4.263256414560601e-14,0.0,0.0,0,0.625,0.31758086932353774,3.124523828379007e-06,0.438873311368576,0.5434299503069528
-67.0,2,-12.75,-25.5,1714.9599999999998,1.0,2,0.5,0.3404439050096782,0.9917913762586491,0.6506113381524815,0.31174534792359965
-53.0,138,6.852391304347822,945.6299999999995,576.1300000000001,1.0,2,1.0,0.7339666692357136,0.9967015304027748,0.8430657969784483,0.7164678271101597
-17.0,305,31.20777049180328,9518.37,7427.339999999998,1.0,1,1.0,0.8483494149479883,0.9948515422800996,0.8670868870632675,0.9959732227219029
-1.0,108,19.94138888888889,2153.67,618.2000000000002,1.0,1,0.875,0.8734454515416195,0.9944848704519014,0.8595208638387142,0.8424589003000736
-88.0,71,20.59295774647888,1462.1000000000006,1169.6000000000001,1.0,2,1.0,0.7859694057788452,0.9967894542666229,0.8319127538620771,0.5467642441319073
-5.0,106,6.4737735849056595,686.2199999999999,445.90999999999985,1.0,1,0.625,0.687790346908832,0.9927222418602506,0.8040161294077167,0.7816779253517097
-38.0,136,89.39698529411763,12157.989999999998,13590.360000000004,1.0,1,1.0,0.8004032155359779,0.9998795580477735,0.8614959042136812,0.9863292027303904
-12.0,9,19.855555555555554,178.7,0.0,0.0,2,0.5,0.4559279525087921,0.7274315391426065,0.6563277718849997,0.39338380065174655
-79.0,9,12.920000000000002,116.28000000000002,243.73000000000002,1.0,1,0.375,0.3840665093504852,0.9995875481398223,0.6501763230763998,0.4435913138845347
-159.0,17,7.520000000000001,127.84000000000002,0.0,0.0,0,0.375,0.3405260354117972,1.1942197244214027e-07,0.41345274202660964,0.5053393691830478
-33.0,62,7.869838709677417,487.92999999999984,424.0700000000001,1.0,1,0.75,0.5892971830073339,0.9997471081331454,0.7548000272123083,0.6538138251935002
-3.0,27,78.6722222222222,2124.1499999999996,338.64000000000004,1.0,1,0.875,0.8518133950127528,0.9885650378604552,0.747912214358724,0.6854574481232869
-276.0,7,32.91428571428572,230.4,0.0,0.0,3,0.25,0.29055855118718144,1.136567934970772e-11,0.1726727202446917,0.10047950361148573
-273.0,7,15.200000000000001,106.4,202.64000000000001,1.0,2,0.625,0.25465986720772904,0.9990673410167106,0.5838157740940004,0.1581505214553558
-36.0,11,137.8181818181818,1516.0,-468.32000000000005,1.0,2,0.75,0.7774406588371617,0.9949207715473719,0.7426344223670764,0.4365573315765875
-196.0,4,18.65,74.6,120.95000000000002,1.0,2,0.5,0.286260147359224,0.9990519595742476,0.5838157740940004,0.204456942501329
-2.0,325,87.59633846153838,28468.809999999976,7882.610000000003,1.0,1,0.875,0.8242534747881295,0.9948515422800996,0.8670868870632675,0.9999732949767837
-25.0,39,17.66307692307693,688.8600000000002,0.0,0.0,4,0.625,0.652468506801378,1.8597254982986208e-12,0.24338321210396907,0.24910554152148787
-218.0,33,16.91878787878787,558.3199999999997,0.0,0.0,3,0.125,0.46519336730334215,1.5051658016576244e-11,0.17445812450179832,0.17351326619398638
-47.0,66,59.185909090909114,3906.2700000000013,0.0,0.0,4,0.75,0.8175005402735608,2.7263083370702956e-12,0.3429262235614119,0.4659774590396115
-164.0,17,16.29823529411765,277.07000000000005,0.0,0.0,0,0.375,0.39185148548490567,8.4162496725728e-08,0.41345274202660964,0.5076903651618697
-5.0,88,17.538749999999997,1543.4099999999999,1092.3799999999997,1.0,1,1.0,0.8358294331193172,0.9941154499032603,0.8562942095504852,0.7853027068838013
-38.0,6,83.37333333333333,500.24,424.35999999999996,1.0,2,0.375,0.543917147166331,0.992293661029023,0.6577523992427574,0.3680568447784248
-276.0,7,16.085714285714285,112.6,0.0,0.0,3,0.5,0.2547948005984032,7.806681267680475e-12,0.1726727202446917,0.09870457998914145
-2.0,35,20.66,723.1,1024.56,1.0,1,0.75,0.6761993471267173,0.9902900097831889,0.7607563710741008,0.6337291945394395
-214.0,12,12.920833333333334,155.05,0.0,0.0,3,0.25,0.3092317675713238,7.806681267680475e-12,0.1726727202446917,0.13456012117400315
-92.0,14,42.267857142857146,591.75,0.0,0.0,4,0.5,0.5555465035974329,2.46494432122689e-13,0.17711698941785797,0.15286748682243534
-14.0,20,13.936999999999998,278.73999999999995,260.26,1.0,2,0.75,0.5,0.7464272525767994,0.6563277718849997,0.42587943271920276
-35.0,19,19.562631578947368,371.69,981.7199999999999,1.0,1,0.625,0.5238754184117155,0.9996202277118137,0.6591082262847293,0.5352141642264273
-1.0,57,27.70385964912281,1579.1200000000001,-17.0,1.0,2,1.0,0.8335664328322394,0.8713550620278596,0.8338897621578599,0.6147813001396206
-57.0,137,21.644525547445255,2965.2999999999997,1049.6100000000004,1.0,1,0.75,0.8606657527474723,0.9998604620277216,0.8543742973548882,0.8727163386680575
-260.0,9,14.299999999999999,128.7,254.28000000000006,1.0,1,0.375,0.27058066759175753,0.9993415584559188,0.5838157740940004,0.2576458969322595
-210.0,36,31.676388888888887,1140.35,0.0,0.0,3,0.375,0.6483077500160978,1.8726792521355095e-11,0.264995087199345,0.20509710344282023
-53.0,59,6.536271186440678,385.64,0.0,0.0,4,0.375,0.5338777125547002,9.747610574930875e-13,0.22954015624993354,0.2510072314064908
0.0,26,25.016153846153845,650.42,307.24,1.0,1,0.75,0.6511311545081501,0.9845061845658246,0.6752918129526306,0.6088628182239422
-44.0,36,39.717777777777776,1429.84,269.1,1.0,1,0.875,0.7917621409782479,0.9998269440907462,0.7876157118764552,0.6299637413724317
-67.0,12,14.554166666666667,174.65,0.0,0.0,4,0.125,0.41707281008005626,1.354818651173321e-13,0.17727232672502125,0.15357781117206237
-42.0,61,4.930491803278687,300.75999999999993,111.29000000000003,1.0,2,0.5,0.5086419090169838,0.994901868667289,0.744233514143254,0.5029067310953971
